datetime,open,high,low,close,range,body,direction,tickvol,spread
2026-02-05 05:36:00,4860.76,4860.77,4839.38,4845.07,21.39,15.69,BEAR,879,4
2026-02-05 05:37:00,4845.21,4855.01,4844.34,4853.56,10.67,8.35,BULL,843,4
2026-02-05 05:38:00,4853.56,4861.74,4852.38,4861.3,9.36,7.74,BULL,871,4
2026-02-05 05:39:00,4861.31,4864.34,4858.72,4860.52,5.62,0.79,BEAR,839,4
2026-02-05 05:40:00,4860.5,4862.21,4852.09,4858.05,10.12,2.45,BEAR,735,4
2026-02-05 05:41:00,4858.02,4870.92,4856.65,4866.03,14.27,8.01,BULL,923,4
2026-02-05 05:42:00,4866.03,4879.39,4865.39,4877.95,14.0,11.92,BULL,807,4
2026-02-05 05:43:00,4877.92,4877.93,4870.55,4872.06,7.38,5.86,BEAR,732,4
2026-02-05 05:44:00,4872.06,4874.5,4863.29,4867.49,11.21,4.57,BEAR,880,4
2026-02-05 05:45:00,4867.48,4868.32,4860.09,4865.27,8.23,2.21,BEAR,610,4
2026-02-05 05:46:00,4865.27,4874.67,4863.73,4869.1,10.94,3.83,BULL,610,4
2026-02-05 05:47:00,4869.1,4871.29,4865.63,4867.38,5.66,1.72,BEAR,545,4
2026-02-05 05:48:00,4867.38,4874.92,4867.15,4867.7,7.77,0.32,BULL,517,4
2026-02-05 05:49:00,4867.71,4867.71,4857.87,4866.59,9.84,1.12,BEAR,636,4
2026-02-05 05:50:00,4866.46,4868.02,4852.79,4854.67,15.23,11.79,BEAR,663,4
2026-02-05 05:51:00,4854.67,4864.77,4852.71,4864.59,12.06,9.92,BULL,633,4
2026-02-05 05:52:00,4864.59,4867.53,4858.48,4860.08,9.05,4.51,BEAR,652,4
2026-02-05 05:53:00,4860.08,4874.53,4860.08,4873.53,14.45,13.45,BULL,665,4
2026-02-05 05:54:00,4873.53,4881.41,4873.53,4874.25,7.88,0.72,BULL,829,4
2026-02-05 05:55:00,4874.25,4877.07,4872.54,4875.64,4.53,1.39,BULL,584,4
2026-02-05 05:56:00,4875.64,4885.81,4871.6,4880.08,14.21,4.44,BULL,631,4
2026-02-05 05:57:00,4880.08,4881.46,4874.11,4880.71,7.35,0.63,BULL,706,4
2026-02-05 05:58:00,4880.7,4880.87,4873.17,4874.56,7.7,6.14,BEAR,748,4
2026-02-05 05:59:00,4874.56,4881.49,4873.62,4880.81,7.87,6.25,BULL,590,4
2026-02-05 06:00:00,4880.81,4885.31,4879.6,4883.73,5.71,2.92,BULL,710,4
2026-02-05 06:01:00,4883.73,4883.77,4876.33,4876.59,7.44,7.14,BEAR,713,4
2026-02-05 06:02:00,4876.59,4880.9,4874.57,4874.59,6.33,2.0,BEAR,560,4
2026-02-05 06:03:00,4874.61,4877.29,4871.82,4873.46,5.47,1.15,BEAR,467,4
2026-02-05 06:04:00,4873.76,4874.22,4866.13,4867.99,8.09,5.77,BEAR,776,4
2026-02-05 06:05:00,4868.08,4877.77,4867.67,4869.92,10.1,1.84,BULL,868,4
2026-02-05 06:06:00,4869.92,4872.04,4864.89,4866.08,7.15,3.84,BEAR,797,4
2026-02-05 06:07:00,4866.08,4874.71,4865.97,4867.96,8.74,1.88,BULL,654,4
2026-02-05 06:08:00,4867.95,4869.45,4864.67,4867.33,4.78,0.62,BEAR,736,4
2026-02-05 06:09:00,4867.31,4869.27,4865.93,4868.59,3.34,1.28,BULL,590,4
2026-02-05 06:10:00,4868.59,4870.53,4866.11,4867.72,4.42,0.87,BEAR,628,4
2026-02-05 06:11:00,4867.73,4873.81,4863.53,4872.03,10.28,4.3,BULL,728,4
2026-02-05 06:12:00,4872.02,4872.42,4868.27,4869.82,4.15,2.2,BEAR,511,4
2026-02-05 06:13:00,4869.82,4872.97,4864.82,4865.27,8.15,4.55,BEAR,458,4
2026-02-05 06:14:00,4865.27,4876.23,4864.52,4875.15,11.71,9.88,BULL,401,4
2026-02-05 06:15:00,4875.21,4875.45,4871.02,4875.33,4.43,0.12,BULL,411,4
2026-02-05 06:16:00,4875.33,4881.63,4874.23,4881.63,7.4,6.3,BULL,357,4
2026-02-05 06:17:00,4881.63,4881.64,4875.29,4876.98,6.35,4.65,BEAR,346,4
2026-02-05 06:18:00,4876.98,4882.41,4876.85,4881.08,5.56,4.1,BULL,453,4
2026-02-05 06:19:00,4881.08,4884.77,4879.2,4880.75,5.57,0.33,BEAR,387,4
2026-02-05 06:20:00,4880.75,4889.94,4880.66,4889.84,9.28,9.09,BULL,533,4
2026-02-05 06:21:00,4889.84,4890.12,4886.06,4887.0,4.06,2.84,BEAR,570,4
2026-02-05 06:22:00,4887.0,4891.01,4885.72,4889.17,5.29,2.17,BULL,411,4
2026-02-05 06:23:00,4889.08,4891.14,4886.08,4890.87,5.06,1.79,BULL,600,4
2026-02-05 06:24:00,4890.87,4890.9,4880.43,4882.33,10.47,8.54,BEAR,663,4
2026-02-05 06:25:00,4882.33,4884.93,4879.35,4883.93,5.58,1.6,BULL,629,4
2026-02-05 06:26:00,4883.93,4884.29,4878.39,4878.41,5.9,5.52,BEAR,623,4
2026-02-05 06:27:00,4878.41,4886.47,4876.29,4886.39,10.18,7.98,BULL,645,4
2026-02-05 06:28:00,4886.43,4886.43,4881.31,4885.71,5.12,0.72,BEAR,573,4
2026-02-05 06:29:00,4885.71,4888.02,4884.07,4886.89,3.95,1.18,BULL,420,4
2026-02-05 06:30:00,4886.89,4887.08,4882.1,4884.98,4.98,1.91,BEAR,591,4
2026-02-05 06:31:00,4884.98,4887.93,4882.99,4884.85,4.94,0.13,BEAR,558,4
2026-02-05 06:32:00,4884.85,4886.99,4883.91,4885.71,3.08,0.86,BULL,367,4
2026-02-05 06:33:00,4885.74,4886.46,4879.57,4879.97,6.89,5.77,BEAR,593,4
2026-02-05 06:34:00,4879.97,4886.0,4877.85,4885.71,8.15,5.74,BULL,679,4
2026-02-05 06:35:00,4885.7,4887.62,4881.22,4881.31,6.4,4.39,BEAR,362,4
2026-02-05 06:36:00,4881.31,4881.39,4877.25,4880.81,4.14,0.5,BEAR,601,4
2026-02-05 06:37:00,4880.81,4881.64,4877.4,4878.03,4.24,2.78,BEAR,449,4
2026-02-05 06:38:00,4878.04,4879.39,4876.32,4879.27,3.07,1.23,BULL,631,4
2026-02-05 06:39:00,4879.27,4880.05,4870.88,4871.35,9.17,7.92,BEAR,689,4
2026-02-05 06:40:00,4871.35,4880.79,4870.19,4880.79,10.6,9.44,BULL,620,4
2026-02-05 06:41:00,4880.79,4883.42,4876.5,4883.2,6.92,2.41,BULL,652,4
2026-02-05 06:42:00,4883.2,4883.46,4878.79,4880.58,4.67,2.62,BEAR,560,4
2026-02-05 06:43:00,4880.64,4885.34,4880.59,4884.09,4.75,3.45,BULL,523,4
2026-02-05 06:44:00,4884.09,4886.79,4882.23,4886.54,4.56,2.45,BULL,514,4
2026-02-05 06:45:00,4886.51,4888.07,4882.44,4887.74,5.63,1.23,BULL,539,4
2026-02-05 06:46:00,4887.74,4887.74,4883.38,4883.82,4.36,3.92,BEAR,408,4
2026-02-05 06:47:00,4883.82,4886.44,4883.49,4885.42,2.95,1.6,BULL,499,4
2026-02-05 06:48:00,4885.42,4885.42,4878.62,4880.49,6.8,4.93,BEAR,597,4
2026-02-05 06:49:00,4880.49,4883.06,4879.14,4880.77,3.92,0.28,BULL,495,4
2026-02-05 06:50:00,4880.77,4883.86,4877.69,4883.49,6.17,2.72,BULL,512,4
2026-02-05 06:51:00,4883.54,4886.63,4883.28,4886.6,3.35,3.06,BULL,642,4
2026-02-05 06:52:00,4886.58,4887.4,4883.75,4884.8,3.65,1.78,BEAR,546,4
2026-02-05 06:53:00,4884.8,4886.26,4881.09,4881.81,5.17,2.99,BEAR,562,4
2026-02-05 06:54:00,4881.78,4887.69,4880.61,4880.64,7.08,1.14,BEAR,585,4
2026-02-05 06:55:00,4880.6,4881.99,4872.74,4873.88,9.25,6.72,BEAR,505,4
2026-02-05 06:56:00,4873.88,4873.88,4865.23,4866.1,8.65,7.78,BEAR,557,4
2026-02-05 06:57:00,4866.1,4872.04,4865.32,4869.95,6.72,3.85,BULL,580,4
2026-02-05 06:58:00,4869.95,4872.15,4868.05,4869.93,4.1,0.02,BEAR,485,4
2026-02-05 06:59:00,4869.92,4871.32,4863.61,4863.82,7.71,6.1,BEAR,520,4
2026-02-05 07:00:00,4864.03,4876.07,4862.87,4875.12,13.2,11.09,BULL,778,4
